Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-2677.381	-3298.905	621.5232	1.80366	1.389271	3.571478
6	-2676.482	-3296.755	620.2729	1.63308	1.825466	4.211983
12	-2690.592	-3311.842	621.2504	1.61963	1.952477	3.614494
18	-2675.886	-3296.176	620.2901	1.584414	1.544564	4.336685
24	-2692.351	-3314.192	621.841	1.571719	1.591852	3.434168
30	-2691.983	-3313.208	621.2248	1.51289	2.043712	3.660188
36	-2689.489	-3309.939	620.4494	1.666174	1.758464	4.11726
42	-2704.376	-3326.782	622.4057	1.64442	1.450834	3.118456
48	-2692.34	-3314.589	622.2498	1.613611	1.200681	3.348632
54	-2707.267	-3328.401	621.1339	1.6573	1.582105	3.798808
60	-2713.259	-3331.973	618.7142	1.456182	2.010833	5.121317
66	-2717.148	-3338.014	620.8659	1.595935	1.609703	3.976726
72	-2708.893	-3329.477	620.5845	1.570076	1.464084	4.211495
78	-2727.714	-3347.168	619.4537	1.511494	1.407557	4.903764
84	-2730.977	-3351.635	620.6579	1.629827	1.369518	4.177142
90	-2722	-3341.613	619.613	1.30208	1.468263	4.905993
96	-2705.085	-3324.404	619.3191	1.400742	1.554234	4.979679
102	-2695.606	-3315.266	619.6596	1.55337	1.595154	4.688528
108	-2699.921	-3319.981	620.0594	1.440988	1.595154	4.527363
114	-2687.275	-3307.703	620.4285	1.599813	1.687626	4.193419
120	-2699.159	-3320.28	621.1208	1.689833	1.510714	3.817085
126	-2713.709	-3333.179	619.4707	1.605282	1.773603	4.69816
132	-2707.741	-3329.905	622.1638	1.66447	1.194421	3.372491
138	-2709.63	-3330.946	621.3156	1.682108	1.460642	3.730604
144	-2693.604	-3314.005	620.4009	1.401122	1.46676	4.409775
150	-2686.523	-3306.981	620.4578	1.489889	1.168902	4.464211
156	-2684.593	-3306.537	621.9438	1.547293	1.103833	3.616823
162	-2686.615	-3309.611	622.9965	1.583541	1.103833	2.974624
168	-2681.843	-3304.322	622.4797	1.641645	1.379306	3.108789
174	-2672.92	-3295.269	622.3498	1.759747	1.501595	3.060537
180	-2672.694	-3293.415	620.7207	1.520243	1.51614	4.140655
186	-2685.692	-3306.955	621.2634	1.533655	1.261709	3.936614
192	-2671.274	-3293.763	622.4888	1.596386	1.285262	3.175264
198	-2667.447	-3289.841	622.3942	1.719967	1.250574	3.175264
204	-2677.188	-3299.359	622.1709	1.647481	1.302967	3.324333
210	-2676.338	-3299.62	623.2822	1.808403	1.16579	2.629507
216	-2674.547	-3297.424	622.8769	1.599876	1.36086	2.90432
222	-2667.601	-3288.699	621.0987	1.514762	1.36086	3.995465
228	-2679.336	-3298.559	619.2224	1.354555	1.303069	5.165355
234	-2683.135	-3303.507	620.3724	1.354555	1.218131	4.564124
240	-2680.956	-3299.596	618.64	1.343568	1.218131	5.53197
246	-2684.337	-3303.517	619.1802	1.343568	1.218131	5.234202
252	-2684.241	-3303.971	619.7301	1.470198	1.662079	4.669838
258	-2687.578	-3308.485	620.9069	1.605566	1.079375	4.191312
264	-2693.705	-3314.334	620.6287	1.599979	1.490484	4.158281
270	-2682.713	-3303.261	620.5476	1.444925	1.332977	4.360766
276	-2706.719	-3325.945	619.2268	1.485195	1.39561	5.04966
282	-2705.566	-3324.718	619.1518	1.358816	1.738032	5.026156
288	-2705.218	-3324.203	618.9848	1.549358	1.702278	5.026156
294	-2706.731	-3325.924	619.1931	1.433465	1.987105	4.875614
300	-2710.919	-3330.641	619.722	1.404316	1.416408	4.810145
306	-2698.412	-3317.818	619.4063	1.472377	1.50064	4.912913
312	-2715.923	-3334.775	618.8524	1.340144	2.136498	5.069307
318	-2710.56	-3328.671	618.1106	1.331054	1.469436	5.718932
324	-2716.709	-3336.611	619.9026	1.594099	1.324267	4.64362
330	-2706.965	-3326.038	619.0728	1.500534	1.566613	5.056164
336	-2702.225	-3322.575	620.3493	1.419836	1.612539	4.369138
